Date,Mean_Gauge,filename
12/08/10,3.305,Inundation Boundary (12AUG2010 00 00 00 Value_0).tif
13/08/10,3.22,Inundation Boundary (13AUG2010 00 00 00 Value_0).tif
14/08/10,3.615,Inundation Boundary (14AUG2010 00 00 00 Value_0).tif
15/08/10,4.16,Inundation Boundary (15AUG2010 00 00 00 Value_0).tif
16/08/10,4.28,Inundation Boundary (16AUG2010 00 00 00 Value_0).tif
17/08/10,4.98,Inundation Boundary (17AUG2010 00 00 00 Value_0).tif
18/08/10,4.54,Inundation Boundary (18AUG2010 00 00 00 Value_0).tif
19/08/10,4.24,Inundation Boundary (19AUG2010 00 00 00 Value_0).tif
20/08/10,3.99,Inundation Boundary (20AUG2010 00 00 00 Value_0).tif
21/08/10,4.13,Inundation Boundary (21AUG2010 00 00 00 Value_0).tif
22/08/10,4.26,Inundation Boundary (22AUG2010 00 00 00 Value_0).tif
23/08/10,4.26,Inundation Boundary (23AUG2010 00 00 00 Value_0).tif
24/08/10,4.09,Inundation Boundary (24AUG2010 00 00 00 Value_0).tif
25/08/10,3.81,Inundation Boundary (25AUG2010 00 00 00 Value_0).tif
26/08/10,3.6,Inundation Boundary (26AUG2010 00 00 00 Value_0).tif
27/08/10,3.575,Inundation Boundary (27AUG2010 00 00 00 Value_0).tif
28/08/10,3.45,Inundation Boundary (28AUG2010 00 00 00 Value_0).tif
29/08/10,3.57,Inundation Boundary (29AUG2010 00 00 00 Value_0).tif
30/08/10,3.75,Inundation Boundary (30AUG2010 00 00 00 Value_0).tif
31/08/10,3.89,Inundation Boundary (31AUG2010 00 00 00 Value_0).tif
01/09/10,3.74,Inundation Boundary (01SEP2010 00 00 00 Value_0).tif
02/09/10,4.44,Inundation Boundary (02SEP2010 00 00 00 Value_0).tif
03/09/10,3.965,Inundation Boundary (03SEP2010 00 00 00 Value_0).tif
04/09/10,3.89,Inundation Boundary (04SEP2010 00 00 00 Value_0).tif
05/09/10,7.5,Inundation Boundary (05SEP2010 00 00 00 Value_0).tif
06/09/10,7.07,Inundation Boundary (06SEP2010 00 00 00 Value_0).tif
07/09/10,5.15,Inundation Boundary (07SEP2010 00 00 00 Value_0).tif
08/09/10,5.395,Inundation Boundary (08SEP2010 00 00 00 Value_0).tif
09/09/10,5.67,Inundation Boundary (09SEP2010 00 00 00 Value_0).tif
10/09/10,5.43,Inundation Boundary (10SEP2010 00 00 00 Value_0).tif
11/09/10,5.05,Inundation Boundary (11SEP2010 00 00 00 Value_0).tif
12/09/10,4.5,Inundation Boundary (12SEP2010 00 00 00 Value_0).tif
13/09/10,4.24,Inundation Boundary (13SEP2010 00 00 00 Value_0).tif
14/09/10,4.17,Inundation Boundary (14SEP2010 00 00 00 Value_0).tif
15/09/10,4.26,Inundation Boundary (15SEP2010 00 00 00 Value_0).tif
16/09/10,4.05,Inundation Boundary (16SEP2010 00 00 00 Value_0).tif
17/09/10,4.34,Inundation Boundary (17SEP2010 00 00 00 Value_0).tif
18/09/10,5,Inundation Boundary (18SEP2010 00 00 00 Value_0).tif
19/09/10,4.83,Inundation Boundary (19SEP2010 00 00 00 Value_0).tif
20/09/10,4.995,Inundation Boundary (20SEP2010 00 00 00 Value_0).tif
21/09/10,5.76,Inundation Boundary (21SEP2010 00 00 00 Value_0).tif
22/09/10,5.63,Inundation Boundary (22SEP2010 00 00 00 Value_0).tif
23/09/10,5.47,Inundation Boundary (23SEP2010 00 00 00 Value_0).tif
24/09/10,5.08,Inundation Boundary (24SEP2010 00 00 00 Value_0).tif
25/09/10,4.325,Inundation Boundary (25SEP2010 00 00 00 Value_0).tif
26/09/10,3.88,Inundation Boundary (26SEP2010 00 00 00 Value_0).tif
27/09/10,3.71,Inundation Boundary (27SEP2010 00 00 00 Value_0).tif
28/09/10,3.6,Inundation Boundary (28SEP2010 00 00 00 Value_0).tif
29/09/10,3.515,Inundation Boundary (29SEP2010 00 00 00 Value_0).tif
30/09/10,3.47,Inundation Boundary (30SEP2010 00 00 00 Value_0).tif
01/06/11,2.5,Inundation Boundary (01JUN2011 00 00 00 Value_0).tif
02/06/11,2.48,Inundation Boundary (02JUN2011 00 00 00 Value_0).tif
03/06/11,2.46,Inundation Boundary (03JUN2011 00 00 00 Value_0).tif
04/06/11,2.44,Inundation Boundary (04JUN2011 00 00 00 Value_0).tif
05/06/11,2.42,Inundation Boundary (05JUN2011 00 00 00 Value_0).tif
06/06/11,2.38,Inundation Boundary (06JUN2011 00 00 00 Value_0).tif
07/06/11,2.47,Inundation Boundary (07JUN2011 00 00 00 Value_0).tif
08/06/11,2.52,Inundation Boundary (08JUN2011 00 00 00 Value_0).tif
09/06/11,2.47,Inundation Boundary (09JUN2011 00 00 00 Value_0).tif
10/06/11,2.37,Inundation Boundary (10JUN2011 00 00 00 Value_0).tif
11/06/11,2.28,Inundation Boundary (11JUN2011 00 00 00 Value_0).tif
12/06/11,2.26,Inundation Boundary (12JUN2011 00 00 00 Value_0).tif
13/06/11,2.24,Inundation Boundary (13JUN2011 00 00 00 Value_0).tif
14/06/11,2.43,Inundation Boundary (14JUN2011 00 00 00 Value_0).tif
15/06/11,2.45,Inundation Boundary (15JUN2011 00 00 00 Value_0).tif
16/06/11,2.36,Inundation Boundary (16JUN2011 00 00 00 Value_0).tif
17/06/11,2.43,Inundation Boundary (17JUN2011 00 00 00 Value_0).tif
18/06/11,2.5,Inundation Boundary (18JUN2011 00 00 00 Value_0).tif
19/06/11,2.42,Inundation Boundary (19JUN2011 00 00 00 Value_0).tif
20/06/11,2.62,Inundation Boundary (20JUN2011 00 00 00 Value_0).tif
21/06/11,2.66,Inundation Boundary (21JUN2011 00 00 00 Value_0).tif
22/06/11,2.94,Inundation Boundary (22JUN2011 00 00 00 Value_0).tif
23/06/11,3.85,Inundation Boundary (23JUN2011 00 00 00 Value_0).tif
24/06/11,4.975,Inundation Boundary (24JUN2011 00 00 00 Value_0).tif
25/06/11,4.295,Inundation Boundary (25JUN2011 00 00 00 Value_0).tif
26/06/11,3.75,Inundation Boundary (26JUN2011 00 00 00 Value_0).tif
27/06/11,3.39,Inundation Boundary (27JUN2011 00 00 00 Value_0).tif
28/06/11,3.355,Inundation Boundary (28JUN2011 00 00 00 Value_0).tif
29/06/11,4.14,Inundation Boundary (29JUN2011 00 00 00 Value_0).tif
30/06/11,4.14,Inundation Boundary (30JUN2011 00 00 00 Value_0).tif
01/07/11,4.52,Inundation Boundary (01JUL2011 00 00 00 Value_0).tif
02/07/11,4.055,Inundation Boundary (02JUL2011 00 00 00 Value_0).tif
03/07/11,3.65,Inundation Boundary (03JUL2011 00 00 00 Value_0).tif
04/07/11,3.47,Inundation Boundary (04JUL2011 00 00 00 Value_0).tif
05/07/11,3.34,Inundation Boundary (05JUL2011 00 00 00 Value_0).tif
06/07/11,3.24,Inundation Boundary (06JUL2011 00 00 00 Value_0).tif
07/07/11,3.26,Inundation Boundary (07JUL2011 00 00 00 Value_0).tif
08/07/11,3.25,Inundation Boundary (08JUL2011 00 00 00 Value_0).tif
09/07/11,3.33,Inundation Boundary (09JUL2011 00 00 00 Value_0).tif
10/07/11,3.3,Inundation Boundary (10JUL2011 00 00 00 Value_0).tif
11/07/11,3.45,Inundation Boundary (11JUL2011 00 00 00 Value_0).tif
12/07/11,3.285,Inundation Boundary (12JUL2011 00 00 00 Value_0).tif
13/07/11,3.345,Inundation Boundary (13JUL2011 00 00 00 Value_0).tif
14/07/11,3.24,Inundation Boundary (14JUL2011 00 00 00 Value_0).tif
15/07/11,3.405,Inundation Boundary (15JUL2011 00 00 00 Value_0).tif
16/07/11,3.99,Inundation Boundary (16JUL2011 00 00 00 Value_0).tif
17/07/11,4.93,Inundation Boundary (17JUL2011 00 00 00 Value_0).tif
18/07/11,5.17,Inundation Boundary (18JUL2011 00 00 00 Value_0).tif
19/07/11,5.11,Inundation Boundary (19JUL2011 00 00 00 Value_0).tif
20/07/11,4.62,Inundation Boundary (20JUL2011 00 00 00 Value_0).tif
21/07/11,4.77,Inundation Boundary (21JUL2011 00 00 00 Value_0).tif
22/07/11,5.13,Inundation Boundary (22JUL2011 00 00 00 Value_0).tif
23/07/11,8.66,Inundation Boundary (23JUL2011 00 00 00 Value_0).tif
24/07/11,9.5,Inundation Boundary (24JUL2011 00 00 00 Value_0).tif
25/07/11,7.46,Inundation Boundary (25JUL2011 00 00 00 Value_0).tif
26/07/11,6.275,Inundation Boundary (26JUL2011 00 00 00 Value_0).tif
27/07/11,5.525,Inundation Boundary (27JUL2011 00 00 00 Value_0).tif
28/07/11,4.815,Inundation Boundary (28JUL2011 00 00 00 Value_0).tif
29/07/11,4.35,Inundation Boundary (29JUL2011 00 00 00 Value_0).tif
30/07/11,4.57,Inundation Boundary (30JUL2011 00 00 00 Value_0).tif
31/07/11,4.66,Inundation Boundary (31JUL2011 00 00 00 Value_0).tif
01/08/11,4.425,Inundation Boundary (01AUG2011 00 00 00 Value_0).tif
02/08/11,4.69,Inundation Boundary (02AUG2011 00 00 00 Value_0).tif
03/08/11,4.5,Inundation Boundary (03AUG2011 00 00 00 Value_0).tif
04/08/11,4.5,Inundation Boundary (04AUG2011 00 00 00 Value_0).tif
05/08/11,4.835,Inundation Boundary (05AUG2011 00 00 00 Value_0).tif
06/08/11,4.915,Inundation Boundary (06AUG2011 00 00 00 Value_0).tif
07/08/11,5.38,Inundation Boundary (07AUG2011 00 00 00 Value_0).tif
08/08/11,5.485,Inundation Boundary (08AUG2011 00 00 00 Value_0).tif
09/08/11,7.82,Inundation Boundary (09AUG2011 00 00 00 Value_0).tif
10/08/11,7.79,Inundation Boundary (10AUG2011 00 00 00 Value_0).tif
11/08/11,7.045,Inundation Boundary (11AUG2011 00 00 00 Value_0).tif
12/08/11,6.15,Inundation Boundary (12AUG2011 00 00 00 Value_0).tif
13/08/11,5.72,Inundation Boundary (13AUG2011 00 00 00 Value_0).tif
14/08/11,6.24,Inundation Boundary (14AUG2011 00 00 00 Value_0).tif
15/08/11,6.27,Inundation Boundary (15AUG2011 00 00 00 Value_0).tif
16/08/11,6.38,Inundation Boundary (16AUG2011 00 00 00 Value_0).tif
17/08/11,6.32,Inundation Boundary (17AUG2011 00 00 00 Value_0).tif
18/08/11,6.2,Inundation Boundary (18AUG2011 00 00 00 Value_0).tif
19/08/11,5.64,Inundation Boundary (19AUG2011 00 00 00 Value_0).tif
20/08/11,4.725,Inundation Boundary (20AUG2011 00 00 00 Value_0).tif
21/08/11,5.08,Inundation Boundary (21AUG2011 00 00 00 Value_0).tif
22/08/11,6.2,Inundation Boundary (22AUG2011 00 00 00 Value_0).tif
23/08/11,6.225,Inundation Boundary (23AUG2011 00 00 00 Value_0).tif
24/08/11,5.21,Inundation Boundary (24AUG2011 00 00 00 Value_0).tif
25/08/11,4.565,Inundation Boundary (25AUG2011 00 00 00 Value_0).tif
26/08/11,4.26,Inundation Boundary (26AUG2011 00 00 00 Value_0).tif
27/08/11,4.525,Inundation Boundary (27AUG2011 00 00 00 Value_0).tif
28/08/11,4.8,Inundation Boundary (28AUG2011 00 00 00 Value_0).tif
29/08/11,6.71,Inundation Boundary (29AUG2011 00 00 00 Value_0).tif
30/08/11,6.46,Inundation Boundary (30AUG2011 00 00 00 Value_0).tif
31/08/11,5.84,Inundation Boundary (31AUG2011 00 00 00 Value_0).tif
01/09/11,5.2,Inundation Boundary (01SEP2011 00 00 00 Value_0).tif
02/09/11,5.8,Inundation Boundary (02SEP2011 00 00 00 Value_0).tif
03/09/11,6.765,Inundation Boundary (03SEP2011 00 00 00 Value_0).tif
04/09/11,5.87,Inundation Boundary (04SEP2011 00 00 00 Value_0).tif
05/09/11,5.6,Inundation Boundary (05SEP2011 00 00 00 Value_0).tif
06/09/11,6.395,Inundation Boundary (06SEP2011 00 00 00 Value_0).tif
07/09/11,6.64,Inundation Boundary (07SEP2011 00 00 00 Value_0).tif
08/09/11,6.825,Inundation Boundary (08SEP2011 00 00 00 Value_0).tif
09/09/11,9.105,Inundation Boundary (09SEP2011 00 00 00 Value_0).tif
10/09/11,9.07,Inundation Boundary (10SEP2011 00 00 00 Value_0).tif
11/09/11,7.18,Inundation Boundary (11SEP2011 00 00 00 Value_0).tif
12/09/11,8.56,Inundation Boundary (12SEP2011 00 00 00 Value_0).tif
13/09/11,7.85,Inundation Boundary (13SEP2011 00 00 00 Value_0).tif
14/09/11,6.645,Inundation Boundary (14SEP2011 00 00 00 Value_0).tif
15/09/11,5.695,Inundation Boundary (15SEP2011 00 00 00 Value_0).tif
16/09/11,5.795,Inundation Boundary (16SEP2011 00 00 00 Value_0).tif
17/09/11,6.365,Inundation Boundary (17SEP2011 00 00 00 Value_0).tif
18/09/11,6.6,Inundation Boundary (18SEP2011 00 00 00 Value_0).tif
19/09/11,5.915,Inundation Boundary (19SEP2011 00 00 00 Value_0).tif
20/09/11,6.17,Inundation Boundary (20SEP2011 00 00 00 Value_0).tif
21/09/11,6.2,Inundation Boundary (21SEP2011 00 00 00 Value_0).tif
22/09/11,5.495,Inundation Boundary (22SEP2011 00 00 00 Value_0).tif
23/09/11,5.035,Inundation Boundary (23SEP2011 00 00 00 Value_0).tif
24/09/11,4.79,Inundation Boundary (24SEP2011 00 00 00 Value_0).tif
25/09/11,4.55,Inundation Boundary (25SEP2011 00 00 00 Value_0).tif
26/09/11,4.1,Inundation Boundary (26SEP2011 00 00 00 Value_0).tif
27/09/11,3.8,Inundation Boundary (27SEP2011 00 00 00 Value_0).tif
28/09/11,3.71,Inundation Boundary (28SEP2011 00 00 00 Value_0).tif
29/09/11,3.655,Inundation Boundary (29SEP2011 00 00 00 Value_0).tif
30/09/11,3.61,Inundation Boundary (30SEP2011 00 00 00 Value_0).tif
01/06/12,2.22,Inundation Boundary (01JUN2012 00 00 00 Value_0).tif
02/06/12,2.22,Inundation Boundary (02JUN2012 00 00 00 Value_0).tif
03/06/12,2.22,Inundation Boundary (03JUN2012 00 00 00 Value_0).tif
04/06/12,2.16,Inundation Boundary (04JUN2012 00 00 00 Value_0).tif
05/06/12,2.14,Inundation Boundary (05JUN2012 00 00 00 Value_0).tif
06/06/12,2.13,Inundation Boundary (06JUN2012 00 00 00 Value_0).tif
07/06/12,2.13,Inundation Boundary (07JUN2012 00 00 00 Value_0).tif
08/06/12,2.13,Inundation Boundary (08JUN2012 00 00 00 Value_0).tif
09/06/12,2.14,Inundation Boundary (09JUN2012 00 00 00 Value_0).tif
10/06/12,2.15,Inundation Boundary (10JUN2012 00 00 00 Value_0).tif
11/06/12,2.13,Inundation Boundary (11JUN2012 00 00 00 Value_0).tif
12/06/12,2.16,Inundation Boundary (12JUN2012 00 00 00 Value_0).tif
13/06/12,2.21,Inundation Boundary (13JUN2012 00 00 00 Value_0).tif
14/06/12,2.22,Inundation Boundary (14JUN2012 00 00 00 Value_0).tif
15/06/12,2.21,Inundation Boundary (15JUN2012 00 00 00 Value_0).tif
16/06/12,2.26,Inundation Boundary (16JUN2012 00 00 00 Value_0).tif
17/06/12,2.27,Inundation Boundary (17JUN2012 00 00 00 Value_0).tif
18/06/12,2.28,Inundation Boundary (18JUN2012 00 00 00 Value_0).tif
19/06/12,2.33,Inundation Boundary (19JUN2012 00 00 00 Value_0).tif
20/06/12,2.38,Inundation Boundary (20JUN2012 00 00 00 Value_0).tif
21/06/12,2.34,Inundation Boundary (21JUN2012 00 00 00 Value_0).tif
22/06/12,2.32,Inundation Boundary (22JUN2012 00 00 00 Value_0).tif
23/06/12,2.31,Inundation Boundary (23JUN2012 00 00 00 Value_0).tif
24/06/12,2.44,Inundation Boundary (24JUN2012 00 00 00 Value_0).tif
25/06/12,2.47,Inundation Boundary (25JUN2012 00 00 00 Value_0).tif
26/06/12,2.41,Inundation Boundary (26JUN2012 00 00 00 Value_0).tif
27/06/12,2.37,Inundation Boundary (27JUN2012 00 00 00 Value_0).tif
28/06/12,2.35,Inundation Boundary (28JUN2012 00 00 00 Value_0).tif
29/06/12,2.35,Inundation Boundary (29JUN2012 00 00 00 Value_0).tif
30/06/12,2.33,Inundation Boundary (30JUN2012 00 00 00 Value_0).tif
01/07/12,2.32,Inundation Boundary (01JUL2012 00 00 00 Value_0).tif
02/07/12,2.39,Inundation Boundary (02JUL2012 00 00 00 Value_0).tif
03/07/12,2.44,Inundation Boundary (03JUL2012 00 00 00 Value_0).tif
04/07/12,2.38,Inundation Boundary (04JUL2012 00 00 00 Value_0).tif
05/07/12,2.34,Inundation Boundary (05JUL2012 00 00 00 Value_0).tif
06/07/12,2.3,Inundation Boundary (06JUL2012 00 00 00 Value_0).tif
07/07/12,2.27,Inundation Boundary (07JUL2012 00 00 00 Value_0).tif
08/07/12,2.31,Inundation Boundary (08JUL2012 00 00 00 Value_0).tif
09/07/12,2.33,Inundation Boundary (09JUL2012 00 00 00 Value_0).tif
10/07/12,3.24,Inundation Boundary (10JUL2012 00 00 00 Value_0).tif
11/07/12,3.98,Inundation Boundary (11JUL2012 00 00 00 Value_0).tif
12/07/12,3.62,Inundation Boundary (12JUL2012 00 00 00 Value_0).tif
13/07/12,3.235,Inundation Boundary (13JUL2012 00 00 00 Value_0).tif
14/07/12,2.96,Inundation Boundary (14JUL2012 00 00 00 Value_0).tif
15/07/12,2.87,Inundation Boundary (15JUL2012 00 00 00 Value_0).tif
16/07/12,2.88,Inundation Boundary (16JUL2012 00 00 00 Value_0).tif
17/07/12,3.05,Inundation Boundary (17JUL2012 00 00 00 Value_0).tif
18/07/12,2.88,Inundation Boundary (18JUL2012 00 00 00 Value_0).tif
19/07/12,2.84,Inundation Boundary (19JUL2012 00 00 00 Value_0).tif
20/07/12,2.82,Inundation Boundary (20JUL2012 00 00 00 Value_0).tif
21/07/12,2.76,Inundation Boundary (21JUL2012 00 00 00 Value_0).tif
22/07/12,2.72,Inundation Boundary (22JUL2012 00 00 00 Value_0).tif
23/07/12,2.79,Inundation Boundary (23JUL2012 00 00 00 Value_0).tif
24/07/12,4.25,Inundation Boundary (24JUL2012 00 00 00 Value_0).tif
25/07/12,4.06,Inundation Boundary (25JUL2012 00 00 00 Value_0).tif
26/07/12,3.81,Inundation Boundary (26JUL2012 00 00 00 Value_0).tif
27/07/12,4.25,Inundation Boundary (27JUL2012 00 00 00 Value_0).tif
28/07/12,7.35,Inundation Boundary (28JUL2012 00 00 00 Value_0).tif
29/07/12,5.9,Inundation Boundary (29JUL2012 00 00 00 Value_0).tif
30/07/12,4.575,Inundation Boundary (30JUL2012 00 00 00 Value_0).tif
31/07/12,5.14,Inundation Boundary (31JUL2012 00 00 00 Value_0).tif
01/08/12,5,Inundation Boundary (01AUG2012 00 00 00 Value_0).tif
02/08/12,4.6,Inundation Boundary (02AUG2012 00 00 00 Value_0).tif
03/08/12,4.29,Inundation Boundary (03AUG2012 00 00 00 Value_0).tif
04/08/12,3.77,Inundation Boundary (04AUG2012 00 00 00 Value_0).tif
05/08/12,3.6,Inundation Boundary (05AUG2012 00 00 00 Value_0).tif
06/08/12,10.46,Inundation Boundary (06AUG2012 00 00 00 Value_0).tif
07/08/12,13.55,Inundation Boundary (07AUG2012 00 00 00 Value_0).tif
08/08/12,9.91,Inundation Boundary (08AUG2012 00 00 00 Value_0).tif
09/08/12,6.925,Inundation Boundary (09AUG2012 00 00 00 Value_0).tif
10/08/12,5.15,Inundation Boundary (10AUG2012 00 00 00 Value_0).tif
11/08/12,7.27,Inundation Boundary (11AUG2012 00 00 00 Value_0).tif
12/08/12,10.16,Inundation Boundary (12AUG2012 00 00 00 Value_0).tif
13/08/12,7.79,Inundation Boundary (13AUG2012 00 00 00 Value_0).tif
14/08/12,7.38,Inundation Boundary (14AUG2012 00 00 00 Value_0).tif
15/08/12,6.35,Inundation Boundary (15AUG2012 00 00 00 Value_0).tif
16/08/12,5.5,Inundation Boundary (16AUG2012 00 00 00 Value_0).tif
17/08/12,5.23,Inundation Boundary (17AUG2012 00 00 00 Value_0).tif
18/08/12,5.75,Inundation Boundary (18AUG2012 00 00 00 Value_0).tif
19/08/12,4.9,Inundation Boundary (19AUG2012 00 00 00 Value_0).tif
20/08/12,4.72,Inundation Boundary (20AUG2012 00 00 00 Value_0).tif
21/08/12,8.16,Inundation Boundary (21AUG2012 00 00 00 Value_0).tif
22/08/12,9.5,Inundation Boundary (22AUG2012 00 00 00 Value_0).tif
23/08/12,6.49,Inundation Boundary (23AUG2012 00 00 00 Value_0).tif
24/08/12,5.92,Inundation Boundary (24AUG2012 00 00 00 Value_0).tif
25/08/12,6.84,Inundation Boundary (25AUG2012 00 00 00 Value_0).tif
26/08/12,5.46,Inundation Boundary (26AUG2012 00 00 00 Value_0).tif
27/08/12,4.92,Inundation Boundary (27AUG2012 00 00 00 Value_0).tif
28/08/12,5.9,Inundation Boundary (28AUG2012 00 00 00 Value_0).tif
29/08/12,4.95,Inundation Boundary (29AUG2012 00 00 00 Value_0).tif
30/08/12,5.5,Inundation Boundary (30AUG2012 00 00 00 Value_0).tif
31/08/12,5.48,Inundation Boundary (31AUG2012 00 00 00 Value_0).tif
01/09/12,5.08,Inundation Boundary (01SEP2012 00 00 00 Value_0).tif
02/09/12,5.13,Inundation Boundary (02SEP2012 00 00 00 Value_0).tif
03/09/12,4.87,Inundation Boundary (03SEP2012 00 00 00 Value_0).tif
04/09/12,5.22,Inundation Boundary (04SEP2012 00 00 00 Value_0).tif
05/09/12,4.57,Inundation Boundary (05SEP2012 00 00 00 Value_0).tif
06/09/12,10,Inundation Boundary (06SEP2012 00 00 00 Value_0).tif
07/09/12,6.5,Inundation Boundary (07SEP2012 00 00 00 Value_0).tif
08/09/12,5.35,Inundation Boundary (08SEP2012 00 00 00 Value_0).tif
09/09/12,5.54,Inundation Boundary (09SEP2012 00 00 00 Value_0).tif
10/09/12,5.3,Inundation Boundary (10SEP2012 00 00 00 Value_0).tif
11/09/12,6.6,Inundation Boundary (11SEP2012 00 00 00 Value_0).tif
12/09/12,5.74,Inundation Boundary (12SEP2012 00 00 00 Value_0).tif
13/09/12,5.58,Inundation Boundary (13SEP2012 00 00 00 Value_0).tif
14/09/12,5.35,Inundation Boundary (14SEP2012 00 00 00 Value_0).tif
15/09/12,5,Inundation Boundary (15SEP2012 00 00 00 Value_0).tif
16/09/12,4.56,Inundation Boundary (16SEP2012 00 00 00 Value_0).tif
17/09/12,4.56,Inundation Boundary (17SEP2012 00 00 00 Value_0).tif
18/09/12,4.5,Inundation Boundary (18SEP2012 00 00 00 Value_0).tif
19/09/12,4.12,Inundation Boundary (19SEP2012 00 00 00 Value_0).tif
20/09/12,3.84,Inundation Boundary (20SEP2012 00 00 00 Value_0).tif
21/09/12,4,Inundation Boundary (21SEP2012 00 00 00 Value_0).tif
22/09/12,4.34,Inundation Boundary (22SEP2012 00 00 00 Value_0).tif
23/09/12,4.36,Inundation Boundary (23SEP2012 00 00 00 Value_0).tif
24/09/12,3.88,Inundation Boundary (24SEP2012 00 00 00 Value_0).tif
25/09/12,3.72,Inundation Boundary (25SEP2012 00 00 00 Value_0).tif
26/09/12,3.64,Inundation Boundary (26SEP2012 00 00 00 Value_0).tif
27/09/12,3.64,Inundation Boundary (27SEP2012 00 00 00 Value_0).tif
28/09/12,3.54,Inundation Boundary (28SEP2012 00 00 00 Value_0).tif
29/09/12,3.49,Inundation Boundary (29SEP2012 00 00 00 Value_0).tif
30/09/12,3.46,Inundation Boundary (30SEP2012 00 00 00 Value_0).tif